date,fond,amount,compte_crediteur,bic,transactor,adresse,type,communication,solde
"23-01-2024","BE64523081419552","50,00","BE84252801492386","GEBABEBB","VILLERS JESSICA","CHEMIN DE MEYER 12 7584 LO-RENINGE","SCT","Tarte Geante","5.029,44"
"30-01-2024","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","5.049,44"
"30-01-2024","BE64523081419552","28,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","5.077,44"
"31-01-2024","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","5.078,44"
"31-01-2024","BE64523081419552","15,00","BE82226686034788","CTBKBEBX","MME NATHALIE VANDENBODE","Impasse Legrand 48 1681 Comines-Warneton","SCT","","5.093,44"
"01-02-2024","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","5.113,44"
"01-02-2024","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","5.123,44"
"01-02-2024","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","5.140,44"
"02-02-2024","BE64523081419552","10,00","BE57544006862533","GEBABEBB","M. JANSSENS BRUNO","AVENUE VAN DEN BOSSCHE 31 6885 HERVE","SCT","FONDS GENERAL","5.150,44"
"02-02-2024","BE64523081419552","15,00","BE71066571528337","GEBABEBB","LEGUERREC NOAH","Impasse Boulanger 497 9520 Audenarde","SCT","","5.165,44"
"02-02-2024","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN DIERCKX 37 2885 BASTOGNE","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","5.175,44"
"02-02-2024","BE64523081419552","15,00","BE26330448625245","ARSPBE22","XANDER EVRARD","IMPASSE LEJEUNE 44 9327 LA ROCHE-EN-ARDENNE","SCT","","5.190,44"
"02-02-2024","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","5.230,44"
"05-02-2024","BE64523081419552","10,00","BE91941908348963","GEBABEBB","Mme axelle dumont","AVENUE DELFOSSE 59 3038 DILSEN-STOKKEM","SCT","pouetpouetl'amorce","5.240,44"
"05-02-2024","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","5.260,44"
"05-02-2024","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","5.275,44"
"05-02-2024","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","5.300,44"
"05-02-2024","BE64523081419552","15,00","BE33095390912289","AXABBE22","Degreef Florian","CHAUSSÉE COOLS 3 0496 AUDENARDE","SCT","Recolter - Soutenir","5.315,44"
"05-02-2024","BE64523081419552","15,00","BE48499914275751","AXABBE22","Piron Emmanuel","AVENUE VERHAEGEN 91 3083 TIRLEMONT","SCT","","5.330,44"
"05-02-2024","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","PLACE SAHIN 73 6383 LIÈGE","SCT","","5.350,44"
"06-02-2024","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","5.360,44"
"06-02-2024","BE64523081419552","10,00","BE07279903474580","GEBABEBB","DE WILDE EVA","IMPASSE MESSAOUDI 85 4422 FOSSES-LA-VILLE","SCT","","5.370,44"
"06-02-2024","BE64523081419552","28,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","5.398,44"
"06-02-2024","BE64523081419552","15,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","Mutualisation mensuelle","5.413,44"
"06-02-2024","BE64523081419552","12,00","BE08827097884607","GKCCBEBB","Gaspard Melodie","RUE JACQUES 99 8780 MORTSEL","SCT","Mutualisation mensuelle","5.425,44"
"06-02-2024","BE64523081419552","12,00","BE22752511102346","GEBABEBB","BAJOT PIERRE","Chemin Maes 13 5939 Bree","SCT","","5.437,44"
"06-02-2024","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","5.477,44"
"06-02-2024","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Impasse Nijs 30 3284 Walcourt","SCT","","5.482,44"
"07-02-2024","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE VERHOEVEN 30 1901 HALEN","SCT","COMPTE COURANT","5.494,94"
"08-02-2024","BE64523081419552","10,00","BE07998146513544","GEBABEBB","TRAPU PIERRE-JEAN","PLACE VERSCHUEREN 77 1637 LOMMEL","SCT","super initiative","5.504,94"
"09-02-2024","BE64523081419552","10,00","BE95671620467794","GEBABEBB","GILLET YANIS","CHAUSSÉE DECLERCQ 32 1522 DURBUY","SCT","","5.514,94"
"09-02-2024","BE64523081419552","10,00","BE89918065895760","AXABBE22","Dardenne Steve","CHAUSSÉE DE COCK 17 5983 ARLON","SCT","","5.524,94"
"09-02-2024","BE64523081419552","-58,08","BE48499914275751","AXABBE22","Emmanuel Piron"," ","SCTIB","remb NF","5.466,86"
"12-02-2024","BE64523081419552","25,00","BE51648251156127","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don","5.491,86"
"12-02-2024","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","5.511,86"
"12-02-2024","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","5.529,86"
"13-02-2024","BE64523081419552","10,00","BE21288228228310","GEBABEBB","BODART JEAN-MARIE","BOULEVARD CUVELIER 4 8048 DURBUY","SCT","Don L'Amorce","5.539,86"
"13-02-2024","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","5.554,86"
"15-02-2024","BE64523081419552","15,00","BE55748591242221","ARSPBE22","LOUIS GILSON","Boulevard Segers 39 0787 La Louvière","SCT","Voila des sous, bisous","5.569,86"
"16-02-2024","BE64523081419552","5,00","BE43004873221222","GKCCBEBB","Depauwe Martha","Avenue Piette 1 7534 Mortsel","SCT","Don","5.574,86"
"16-02-2024","BE64523081419552","5,00","BE34187651311560","KEYTBEBB","JEANNE SOPHIE A LEMAIRE","PLACE SIMONS 401 2296 EUPEN","SCT","Chateau Gonflable","5.579,86"
"16-02-2024","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","5.619,86"
"16-02-2024","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","5.659,86"
"19-02-2024","BE64523081419552","12,00","BE87609764637751","BBRUBEBB","MLLE MICHELINE GREGOIRE","Chemin Martin 5 3376 Maaseik","SCT","Tshirt","5.671,86"
"20-02-2024","BE64523081419552","15,00","BE14343318280590","GKCCBEBB","Chinon Leopold","Rue Parmentier 51 0519 Saint-Trond","SCT","chateau gonflable","5.686,86"
"20-02-2024","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","5.701,86"
"20-02-2024","BE64523081419552","17,00","BE92743333816432","GEBABEBB","MATHOT DAPHNE","Boulevard De Pauw 28 0170 Damme","SCT","chateau gonflable","5.718,86"
"20-02-2024","BE64523081419552","15,00","BE10232574334269","GEBABEBB","TIMMERMANS RUBEN","BOULEVARD PIRON 4 6036 HERVE","SCT","Chateau gonflable","5.733,86"
"22-02-2024","BE64523081419552","20,00","BE80370483144243","VDSPBE91","Roucart E. - de Tilleul A.","BOULEVARD DE BACKER 6 2195 GENAPPE","SCT","mutualisation Amandine DE TILLEUL","5.753,86"
"28-02-2024","BE64523081419552","30,00","BE62942317442038","GEBABEBB","FONTAINE VICTOR","IMPASSE BERTRAND 6 9052 ANTOING","SCT","Pour le Chateau Gonflable","5.783,86"
"29-02-2024","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","5.784,86"
"29-02-2024","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","5.804,86"
"01-03-2024","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","5.824,86"
"01-03-2024","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","5.841,86"
"01-03-2024","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","5.851,86"
"01-03-2024","BE64523081419552","15,00","BE82226686034788","CTBKBEBX","MME NATHALIE VANDENBODE","Impasse Legrand 48 1681 Comines-Warneton","SCT","","5.866,86"
"04-03-2024","BE64523081419552","10,00","BE73426132733457","ARSPBE22","AXELLE DUMONT","IMPASSE DEMIR 18 3176 TONGRES","SCT","contribution mars ad","5.876,86"
"04-03-2024","BE64523081419552","15,00","BE26330448625245","ARSPBE22","XANDER EVRARD","IMPASSE LEJEUNE 44 9327 LA ROCHE-EN-ARDENNE","SCT","","5.891,86"
"04-03-2024","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN DIERCKX 37 2885 BASTOGNE","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","5.901,86"
"04-03-2024","BE64523081419552","15,00","BE71066571528337","GEBABEBB","LEGUERREC NOAH","Impasse Boulanger 497 9520 Audenarde","SCT","","5.916,86"
"04-03-2024","BE64523081419552","10,00","BE57544006862533","GEBABEBB","M. JANSSENS BRUNO","AVENUE VAN DEN BOSSCHE 31 6885 HERVE","SCT","FONDS GENERAL","5.926,86"
"04-03-2024","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","5.966,86"
"04-03-2024","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","PLACE SAHIN 73 6383 LIÈGE","SCT","","5.986,86"
"04-03-2024","BE64523081419552","20,00","BE90789216714273","VDSPBE91","Duflot Marc","Rue Verschueren 35 7262 La Louvière","SCT","","6.006,86"
"05-03-2024","BE64523081419552","10,00","BE07279903474580","GEBABEBB","DE WILDE EVA","IMPASSE MESSAOUDI 85 4422 FOSSES-LA-VILLE","SCT","","6.016,86"
"05-03-2024","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","6.041,86"
"05-03-2024","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","6.056,86"
"05-03-2024","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","6.076,86"
"05-03-2024","BE64523081419552","15,00","BE48499914275751","AXABBE22","Piron Emmanuel","AVENUE VERHAEGEN 91 3083 TIRLEMONT","SCT","","6.091,86"
"05-03-2024","BE64523081419552","15,00","BE33095390912289","AXABBE22","Degreef Florian","CHAUSSÉE COOLS 3 0496 AUDENARDE","SCT","Recolter - Soutenir","6.106,86"
"05-03-2024","BE64523081419552","29,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","6.135,86"
"06-03-2024","BE64523081419552","12,00","BE08827097884607","GKCCBEBB","Gaspard Melodie","RUE JACQUES 99 8780 MORTSEL","SCT","Mutualisation mensuelle","6.147,86"
"06-03-2024","BE64523081419552","20,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","Mutualisation mensuelle","6.167,86"
"06-03-2024","BE64523081419552","12,00","BE22752511102346","GEBABEBB","BAJOT PIERRE","CHAUSSÉE WUYTS 887 5286 LIMBOURG","SCT","","6.179,86"
"06-03-2024","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","6.189,86"
"06-03-2024","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","6.229,86"
"06-03-2024","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Impasse Nijs 30 3284 Walcourt","SCT","","6.234,86"
"07-03-2024","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE VERHOEVEN 30 1901 HALEN","SCT","COMPTE COURANT","6.247,36"
"08-03-2024","BE64523081419552","-550,00","BE06119504392938","GKCCBEBB","Karim Benidha"," ","SCTIB","l'amorce - bourse","5.697,36"
"11-03-2024","BE64523081419552","10,00","BE95671620467794","GEBABEBB","GILLET YANIS","CHAUSSÉE DECLERCQ 32 1522 DURBUY","SCT","","5.707,36"
"11-03-2024","BE64523081419552","10,00","BE89918065895760","AXABBE22","Dardenne Steve","CHAUSSÉE DE COCK 17 5983 ARLON","SCT","","5.717,36"
"11-03-2024","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","5.737,36"
"11-03-2024","BE64523081419552","25,00","BE51648251156127","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don","5.762,36"
"11-03-2024","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","5.780,36"
"12-03-2024","BE64523081419552","10,00","BE21288228228310","GEBABEBB","BODART JEAN-MARIE","BOULEVARD CUVELIER 4 8048 DURBUY","SCT","Don L'Amorce","5.790,36"
"12-03-2024","BE64523081419552","15,00","BE88857944691662","GEBABEBB","COULAC PHILIPPE","Boulevard Pauwels 268 4175 Chiny","SCT","Don","5.805,36"
"13-03-2024","BE64523081419552","5,00","BE71874772248670","GEBABEBB","JANSEN LILY","Impasse De Vos 51 7399 Malmedy","SCT","TG","5.810,36"
"13-03-2024","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","5.825,36"
"15-03-2024","BE64523081419552","15,00","BE55748591242221","ARSPBE22","LOUIS GILSON","Boulevard Segers 39 0787 La Louvière","SCT","Voila des sous, bisous","5.840,36"
"18-03-2024","BE64523081419552","5,00","BE43004873221222","GKCCBEBB","Depauwe Martha","Avenue Piette 1 7534 Mortsel","SCT","Don","5.845,36"
"18-03-2024","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","5.885,36"
"18-03-2024","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","5.925,36"
"18-03-2024","BE64523081419552","5,00","BE34187651311560","KEYTBEBB","JEANNE SOPHIE A LEMAIRE","PLACE SIMONS 401 2296 EUPEN","SCT","Chateau Gonflable","5.930,36"
"19-03-2024","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","5.945,36"
"19-03-2024","BE64523081419552","10,00","BE07896299069300","VDSPBE91","Davy Jules","BOULEVARD BAH 2 9146 BASTOGNE","SCT","Tarte geante","5.955,36"
"22-03-2024","BE64523081419552","20,00","BE80370483144243","VDSPBE91","Roucart E. - de Tilleul A.","BOULEVARD DE BACKER 6 2195 GENAPPE","SCT","mutualisation Amandine DE TILLEUL","5.975,36"
"01-04-2024","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","5.995,36"
"01-04-2024","BE64523081419552","-15,00","","","","","ON","Frais du 01-01-2024 au 31-03-2024","5.980,36"
"02-04-2024","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","5.981,36"
"02-04-2024","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","6.001,36"
"02-04-2024","BE64523081419552","15,00","BE82226686034788","CTBKBEBX","MME NATHALIE VANDENBODE","Impasse Legrand 48 1681 Comines-Warneton","SCT","","6.016,36"
"02-04-2024","BE64523081419552","10,00","BE67798962071790","ARSPBE22","BRUNO JANSSENS","Rue Léonard 77 8183 La Roche-en-Ardenne","SCT","FONDS GENERAL","6.026,36"
"02-04-2024","BE64523081419552","10,00","BE73426132733457","ARSPBE22","AXELLE DUMONT","IMPASSE DEMIR 18 3176 TONGRES","SCT","","6.036,36"
"02-04-2024","BE64523081419552","15,00","BE26330448625245","ARSPBE22","XANDER EVRARD","IMPASSE LEJEUNE 44 9327 LA ROCHE-EN-ARDENNE","SCT","","6.051,36"
"02-04-2024","BE64523081419552","20,00","BE90789216714273","VDSPBE91","Duflot Marc","Rue Verschueren 35 7262 La Louvière","SCT","","6.071,36"
"03-04-2024","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","6.081,36"
"03-04-2024","BE64523081419552","15,00","BE71066571528337","GEBABEBB","LEGUERREC NOAH","Impasse Boulanger 497 9520 Audenarde","SCT","","6.096,36"
"03-04-2024","BE64523081419552","25,00","BE68352501147592","GKCCBEBB","Bodarwe Jean-Michel","AVENUE LACROIX 13 6146 MONTAIGU-ZICHEM","SCT","L'amorce forever","6.121,36"
"03-04-2024","BE64523081419552","15,00","BE62357732053023","GKCCBEBB","Tapage Adrien","Place Yildirim 3 6638 Roulers","SCT","adri","6.136,36"
"03-04-2024","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","6.153,36"
"03-04-2024","BE64523081419552","20,00","BE14860477243975","GEBABEBB","MAFOI AURELIE","Place Peeters 65 9489 Geel","SCT","","6.173,36"
"03-04-2024","BE64523081419552","10,00","BE64963111927873","GEBABEBB","RICHELIEU GREGORY","CHEMIN LEFEBVRE 25 7891 SAINT-GHISLAIN","SCT","--- ..- .. / -.-. .----. . ... - / -.. ..- / -- --- .-. ... . .-.-.-","6.183,36"
"03-04-2024","BE64523081419552","40,00","BE73023643847628","NICABEBB","M. Leonard Quintenps","Avenue Sahin 95 9798 Genappe","SCT","fonds general","6.223,36"
"03-04-2024","BE64523081419552","20,00","BE37007959652205","NICABEBB","M. Raphael Vandenberghe","PLACE SAHIN 73 6383 LIÈGE","SCT","","6.243,36"
"05-04-2024","BE64523081419552","10,00","BE07279903474580","GEBABEBB","DE WILDE EVA","IMPASSE MESSAOUDI 85 4422 FOSSES-LA-VILLE","SCT","","6.253,36"
"05-04-2024","BE64523081419552","15,00","BE48499914275751","AXABBE22","Piron Emmanuel","AVENUE VERHAEGEN 91 3083 TIRLEMONT","SCT","","6.268,36"
"05-04-2024","BE64523081419552","15,00","BE33095390912289","AXABBE22","Degreef Florian","CHAUSSÉE COOLS 3 0496 AUDENARDE","SCT","Recolter - Soutenir","6.283,36"
"08-04-2024","BE64523081419552","12,00","BE08827097884607","GKCCBEBB","Gaspard Melodie","RUE JACQUES 99 8780 MORTSEL","SCT","Mutualisation mensuelle","6.295,36"
"08-04-2024","BE64523081419552","20,00","BE34696425357004","GEBABEBB","NAIMETTE MARIETTE","Rue Nijs 10 3009 Chimay","SCT","Mutualisation mensuelle","6.315,36"
"08-04-2024","BE64523081419552","12,00","BE22752511102346","GEBABEBB","BAJOT PIERRE","CHAUSSÉE WUYTS 887 5286 LIMBOURG","SCT","","6.327,36"
"08-04-2024","BE64523081419552","40,00","BE27633989084860","KREDBEBB","DUPORTAIL MATHILDE","IMPASSE MESSAOUDI 885 9427 SERAING","SCT","AMORCE DUPORTAIL MATHILDE","6.367,36"
"08-04-2024","BE64523081419552","12,50","BE06992080717696","CTBKBEBX","MLE LISE VERSTRAETEN","IMPASSE ROLAND 393 0027 MENIN","SCT","COMPTE COURANT","6.379,86"
"08-04-2024","BE64523081419552","10,00","BE27504564025934","ARSPBE22","ALFREDO PORTO DI ARAGON","CHEMIN LAUWERS 291 7378 MALINES","SCT","soutien amorce","6.389,86"
"08-04-2024","BE64523081419552","5,00","BE33714299589702","VDSPBE91","Harze Jean-Charles","Impasse Nijs 30 3284 Walcourt","SCT","","6.394,86"
"09-04-2024","BE64523081419552","10,00","BE95671620467794","GEBABEBB","YANIS GILLET","CHAUSSÉE DECLERCQ 32 1522 DURBUY","SCT","","6.404,86"
"09-04-2024","BE64523081419552","10,00","BE89918065895760","AXABBE22","Dardenne Steve","CHAUSSÉE DE COCK 17 5983 ARLON","SCT","","6.414,86"
"09-04-2024","BE64523081419552","29,00","BE65188220196117","GEBABEBB","DEQUENNE MARIELLA","Impasse Dierckx 69 8329 Saint-Hubert","SCT","","6.443,86"
"10-04-2024","BE64523081419552","40,00","BE51648251156127","ARSPBE22","ALICE AMRANI","Impasse Delvaux 76 5213 Liège","SCT","Don","6.483,86"
"10-04-2024","BE64523081419552","20,00","BE39838351703284","NICABEBB","Mlle Fleur Goethals","RUE URBAIN 73 2376 NAMUR","SCT","","6.503,86"
"11-04-2024","BE64523081419552","10,00","BE39217138811629","GKCCBEBB","BODART JEAN-MARIE","AVENUE TIMMERMANS 73 5884 COUVIN","SCT","Don L'Amorce","6.513,86"
"11-04-2024","BE64523081419552","18,00","BE12256922383288","VDSPBE91","Pagode Yvette","Rue Collin 3 6009 Ostende","SCT","","6.531,86"
"13-04-2024","BE64523081419552","-2.000,00","FR852628275996X3JCIE5303I51","TRZOFR21","Mathias Dupin"," ","SCTIB","octroi d'une bourse exoneree d'impot","4.531,86"
"13-04-2024","BE64523081419552","-500,00","BE34683627161290","BBRUBEBB","Victorine Demueller"," ","SCTIB","bourse exoneree d'impot de l'amorce","4.031,86"
"13-04-2024","BE64523081419552","-1.800,00","BE60334136659111","GKCCBEBB","GARAGE LEONARD"," ","SCTIB","bourse exoneree d'impot de l'amorce","2.231,86"
"15-04-2024","BE64523081419552","15,00","BE55748591242221","ARSPBE22","LOUIS GILSON","Boulevard Segers 39 0787 La Louvière","SCT","Voila des sous, bisous","2.246,86"
"15-04-2024","BE64523081419552","15,00","BE13803991691833","ARSPBE22","OCEANE MATTHIJS","Avenue Claessens 44 2554 Alost","SCT","","2.261,86"
"15-04-2024","BE64523081419552","5,00","BE71874772248670","GEBABEBB","JANSEN LILY","Impasse De Vos 51 7399 Malmedy","SCT","TG","2.266,86"
"16-04-2024","BE64523081419552","1.385,26","BE24223644884751","GKCCBEBB","CIRQUE DE LA LUNE","PLACE CEULEMANS 4 1393 EEKLO","SCT","Note de creance 2024-01","3.652,12"
"16-04-2024","BE64523081419552","5,00","BE43004873221222","GKCCBEBB","Depauwe Martha","Avenue Piette 1 7534 Mortsel","SCT","Don","3.657,12"
"16-04-2024","BE64523081419552","2.000,00","FR852628275996X3JCIE5303I51","TRZOFR21","Mathias Dupin"," ","BSCT","octroi d..39.une bourse exoneree d..39.impot","5.657,12"
"16-04-2024","BE64523081419552","5,00","BE34187651311560","KEYTBEBB","JEANNE SOPHIE A LEMAIRE","PLACE SIMONS 401 2296 EUPEN","SCT","Chateau Gonflable","5.662,12"
"16-04-2024","BE64523081419552","40,00","BE67984979026207","VDSPBE91","Capin Anthony","BOULEVARD PIETERS 79 7257 EUPEN","SCT","Don mensuel","5.702,12"
"16-04-2024","BE64523081419552","40,00","BE67061399779409","VDSPBE91","Del Fabri F. - Rivageois A.","Chaussée De Coster 48 3037 Zottegem","SCT","L AMORCE(+)","5.742,12"
"19-04-2024","BE64523081419552","15,00","BE72124520134292","GKCCBEBB","Nottet - Remacle","Boulevard Verhaegen 96 3619 Courtrai","SCT","Nottet magali","5.757,12"
"21-04-2024","BE64523081419552","-2.000,00","FR66496018775986I5Y8DHLSV25","LYDIFRP2","Mathias Dupin"," ","SCTIB","bourse exoneree d'impot de l'amorce","3.757,12"
"22-04-2024","BE64523081419552","25,00","BE24963392882012","CTBKBEBX","MME GERMAINE DUFFIA","PLACE MOREAU 78 7287 BERINGEN","SCT","Mutualisation","3.782,12"
"22-04-2024","BE64523081419552","20,00","BE80370483144243","VDSPBE91","Roucart E. - de Tilleul A.","BOULEVARD DE BACKER 6 2195 GENAPPE","SCT","mutualisation Amandine DE TILLEUL","3.802,12"
"30-04-2024","BE64523081419552","1,00","BE26379998109761","BBRUBEBB","M JULES STEMBERT","Chemin Thijs 68 7082 Halen","SCT","Contrib reserve de soutien","3.803,12"
"30-04-2024","BE64523081419552","20,00","BE81233761871399","GKCCBEBB","VAN DER HERTEN MATHIS","PLACE VERHELST 26 0224 CINEY","SCT","montant mensuel Mathis Van Der Herten","3.823,12"
"01-05-2024","BE64523081419552","20,00","BE35829006245340","TRIOBEBB","Jocotan"," ","BO","Don mensuel jocotan","3.843,12"
"02-05-2024","BE64523081419552","17,00","BE39610009156603","GKCCBEBB","Pagotte Vanessa","Place Libert 45 4931 Comines-Warneton","SCT","Cagnotte Amorce","3.860,12"
"02-05-2024","BE64523081419552","10,00","BE67798962071790","ARSPBE22","BRUNO JANSSENS","Rue Léonard 77 8183 La Roche-en-Ardenne","SCT","FONDS GENERAL","3.870,12"
"02-05-2024","BE64523081419552","15,00","BE26330448625245","ARSPBE22","XANDER EVRARD","IMPASSE LEJEUNE 44 9327 LA ROCHE-EN-ARDENNE","SCT","","3.885,12"
"02-05-2024","BE64523081419552","10,00","BE73426132733457","ARSPBE22","AXELLE DUMONT","IMPASSE DEMIR 18 3176 TONGRES","SCT","","3.895,12"
"02-05-2024","BE64523081419552","12,00","BE98707965472139","ARSPBE22","MAXIME THYS","Rue Descamps 303 0836 Lo-Reninge","SCT","","3.907,12"
"02-05-2024","BE64523081419552","10,00","BE54094670385920","GEBABEBB","PACOVIA HENRIETTE","RUE LAUWERS 961 6010 DURBUY","SCT","Chouette projet  A bientot","3.917,12"
"02-05-2024","BE64523081419552","15,00","BE82226686034788","CTBKBEBX","MME NATH VANDENBODE","Impasse Legrand 48 1681 Comines-Warneton","SCT","","3.932,12"
